15/11/2019;26:01.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:01.000)(gpos 1.20 -0.00 0.23)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:01.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:01.000)(gpos 1.20 0.00 0.24)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:02.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:02.000)(gpos 1.20 0.00 0.25)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:02.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:02.000)(gpos 1.20 0.00 0.25)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:03.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:03.000)(gpos 1.20 -0.00 0.26)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:03.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:03.000)(gpos 1.20 0.00 0.27)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:04.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:04.000)(gpos 1.20 0.00 0.28)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:04.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:04.000)(gpos 1.20 0.00 0.28)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:05.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:05.000)(gpos 1.20 -0.00 0.29)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:05.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:05.000)(gpos 1.20 0.00 0.30)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:06.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:06.000)(gpos 1.20 0.00 0.30)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:06.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:06.000)(gpos 1.20 0.00 0.31)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:07.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:07.000)(gpos 1.20 -0.00 0.32)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:07.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:07.000)(gpos 1.20 0.00 0.33)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:08.3;[CAHRIM.Executor.GoTo                    ];-     INFO:;Path to final goal: bed
15/11/2019;26:08.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:08.000)(gpos 1.19 -0.01 -0.02)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:08.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:08.000)(gpos 1.19 -0.01 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:09.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:09.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:09.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:09.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;26:09.9;[CAHRIM.Executor.GoTo                    ];-     INFO:;Final goal reached!
15/11/2019;26:09.9;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action FINISHED:    2, GoTo
15/11/2019;26:10.0;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;Sent message: publish#D5.1#[(:goal(?G1 move-closer-farther true)(?G2 accept-request true))(:temporal (before ?G1 ?G2 [1500 inf]))]
15/11/2019;26:10.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:10.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(2 Finished)})}]"
15/11/2019;26:10.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:10.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {})}]"
15/11/2019;26:11.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:11.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {})}]"
15/11/2019;26:11.7;[CAHRIM.SensoryHub.DetectUserDepth       ];-    DEBUG:;Sending to CSPEM the state: [approached-user:true]
15/11/2019;26:11.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:11.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {})}]"
15/11/2019;26:12.0;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 4) (type MoveCloserFarther) (robot ?R_176) (cpar 0.7 80 1.0 english MisterUser)}]
15/11/2019;26:12.0;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    4, MoveCloserFarther, [], [0.7 80 1.0 english MisterUser]
15/11/2019;26:12.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:12.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {})}]"
15/11/2019;26:12.4;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     4, MoveCloserFarther
15/11/2019;26:12.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:12.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(4 Running)})}]"
15/11/2019;26:13.0;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 1) (type GreetWave) (robot ?R_97) (cpar 0.7 80 1.0 english MisterUser)}]
15/11/2019;26:13.0;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    1, GreetWave, [], [0.7 80 1.0 english MisterUser]
15/11/2019;26:13.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:13.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:13.8;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:13.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:14.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:14.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:14.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:14.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:15.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:15.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:15.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:15.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:16.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:16.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:16.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:16.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:17.3;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:17.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:17.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:17.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:18.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:18.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:18.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:18.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:19.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:19.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:19.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:19.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:20.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:20.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:20.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:20.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:21.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:21.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:21.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:21.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:22.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:22.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:22.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:22.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:23.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:23.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:23.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:23.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:24.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:24.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:24.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:24.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:25.4;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:25.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
15/11/2019;26:25.9;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 14:26:25.000)(gpos 1.19 -0.01 -0.01)(spos ""n/a"")(act {(1 NotStarted)(4 Running)})}]"
